pop1.id	pop1.father	pop1.mother	pop1.pheno	pop1.gv	gen
32664	921	600	0.510499796085977	0.59645563949253	1
32665	137	898	-0.305649813658373	0.929920531986601	1
32666	149	868	-0.111592537290863	-0.585575764194269	1
32667	553	314	0.215762909356722	-0.0298146034769091	1
32668	595	114	-1.18427741973945	-0.5110124419413	1
32669	685	364	-0.0996155850763327	0.17199447437277	1
32670	399	306	-0.860485133124622	-0.670137696215111	1
32671	859	26	-0.883473771930858	-0.344040212334625	1
32672	605	642	-0.395595367253412	-0.440211245385987	1
32673	445	974	-2.02803129498429	-0.744404267642385	1
32674	815	70	-1.15526649281581	-1.14947160393098	1
32675	173	534	-1.01475715587237	-0.685984556501075	1
32676	941	156	0.361031776254478	-0.631305395188296	1
32677	649	826	0.728613291127316	-0.369265165538283	1
32678	365	222	0.346792721284567	-0.11753548276932	1
32679	277	836	0.0420787161690755	0.320851383676855	1
32680	403	608	1.23349004937912	0.189216573373299	1
32681	27	788	0.460780449004468	0.0575560643262543	1
32682	141	382	-0.486921906466481	0.123648936487417	1
32683	459	218	1.32330382899224	0.778717151711806	1
32684	101	278	1.58141027138026	0.970506164516569	1
32685	419	316	1.38407859021438	0.953585945284203	1
32686	427	822	1.03739825927892	-0.214861642660235	1
32687	951	782	0.137588309130293	-0.0277165472196108	1
32688	23	390	0.130734848146781	-0.282144385533836	1
32689	523	538	-1.30263167000296	-0.11633073199613	1
32690	993	712	0.591131827030388	0.854983304470018	1
32691	527	30	-1.44960035306911	-0.0823860878215026	1
32692	375	348	-2.22730785744414	-0.720159096543675	1
32693	501	294	-0.512946605792359	-0.194550871707956	1
32694	907	948	1.23796981124342	0.359415981481608	1
32695	533	204	0.599752628797868	0.279595603955874	1
32696	517	420	0.830935572927888	0.439520909159601	1
32697	477	536	-0.108168168821202	0.0818514689728061	1
32698	851	214	-0.568575337777553	-0.535472156555636	1
32699	677	936	0.749921838997845	0.27792169401674	1
32700	847	998	-0.93364466227805	0.0718209641859153	1
32701	759	876	0.910072828665531	0.696922032372199	1
32702	479	256	1.05438119140765	0.354924715701744	1
32703	559	132	-0.694767076745135	0.408203032349612	1
32704	709	472	0.18018553112461	0.205745577496902	1
32705	7	778	-0.328566787776583	0.391263125848162	1
32706	871	136	-0.508119924500578	-0.517123338275472	1
32707	391	632	1.09593053840118	0.240395120144854	1
32708	9	122	0.756558748500723	0.749988744439663	1
32709	15	8	0.753157852219523	0.1963102714423	1
32710	87	762	-1.89576342488453	0.0898209159290884	1
32711	789	786	0.281952844926942	-0.155119262748589	1
32712	627	262	-0.149750099843303	-0.0880537621432524	1
32713	921	680	0.043078090081891	0.260490988098576	1
32714	137	108	0.257692760964419	-0.298592102852333	1
32715	149	68	-0.764005582221206	-0.632190677000894	1
32716	553	960	1.21524947221015	1.04037756150834	1
32717	595	902	-0.599259536376239	0.108767492292704	1
32718	685	620	-0.876058819004662	-0.956955014380139	1
32719	399	480	1.11849399698605	0.666773244355985	1
32720	859	372	-0.298081340894778	0.276740448134213	1
32721	605	614	-1.03398791590895	-1.19948288300575	1
32722	445	628	-1.45801575461303	-0.354126024516129	1
32723	815	92	-2.37296605507615	-0.146561710270458	1
32724	173	186	1.93903375323106	0.374921692084966	1
32725	941	16	-0.0891578675008796	-0.0179826592115979	1
32726	649	946	1.73594052714983	0.522175086394477	1
32727	365	96	0.186163143313067	-0.222358003763529	1
32728	277	850	-1.36556949197942	-0.82535834678874	1
32729	403	968	0.620002231615835	-0.501300169674118	1
32730	27	742	0.642659645825183	0.607110511165741	1
32731	141	992	-0.543493917796966	0.686283889731012	1
32732	459	606	-1.23840744177809	0.630277810655643	1
32733	101	910	0.651432601084968	1.18709605844363	1
32734	419	658	-0.362303724442457	0.379664448220139	1
32735	427	360	0.259353277666905	-0.215259388725417	1
32736	951	900	-0.894847751476748	-0.509227113648193	1
32737	23	444	-0.309073626557832	0.340709701338272	1
32738	523	880	-1.25090806688197	-0.0837761279773186	1
32739	993	934	0.359191110535959	0.147472559588489	1
32740	527	94	-1.75051546927205	-0.0452123131709806	1
32741	375	56	-0.359261339314001	-0.780799940565133	1
32742	501	202	-0.0111642645801003	0.151233577108383	1
32743	907	384	0.0560887410367759	0.164586164856747	1
32744	533	352	0.742005881865137	0.592339603032033	1
32745	517	400	0.42208359013979	0.250018533784792	1
32746	477	46	-0.691445490255705	0.199953677553595	1
32747	851	322	1.12590150595843	0.30144006686126	1
32748	677	558	-0.396279735740273	0.622619138764092	1
32749	847	244	0.0519723253140398	0.251446211328744	1
32750	513	460	1.40074992536693	0.279655541209072	1
32751	479	4	1.38287890788266	0.307854769268843	1
32752	559	482	-0.499000375150854	0.155508707404972	1
32753	709	42	0.788764084581125	0.353131746655318	1
32754	7	820	-1.05172285591259	-0.517048941568519	1
32755	871	766	0.00811664575630224	-0.00580064780435197	1
32756	391	418	0.235103990135984	1.11549154601256	1
32757	9	630	-0.19841973814988	0.529022520385144	1
32758	15	686	-0.747780845640999	-0.340570291631687	1
32759	87	792	0.520400670886282	0.049452324180252	1
32760	789	72	-0.576268439283427	-0.106624999649633	1
32761	627	818	1.1577273531213	0.837697943316628	1
32762	921	210	0.606758374563753	0.930756442818	1
32763	137	176	3.46749442235429	1.32637979575814	1
32764	149	18	-0.919052302589591	0.800863098862205	1
32765	553	542	-1.81236120705816	-0.561767812434505	1
32766	595	882	-1.05966798511049	-1.45506780061113	1
32767	685	966	0.815876679229155	0.138396572254187	1
32768	399	492	0.97855515465811	1.01058842507745	1
32769	859	180	-0.173543234709888	0.378415704038295	1
32770	605	718	-1.32284752122531	0.0940160604731563	1
32771	445	396	-0.0785910876300427	-0.185251572032728	1
32772	815	732	1.09723670500356	0.173290452723105	1
32773	173	616	0.658743647078261	-0.0656945862186734	1
32774	941	858	0.417933216258096	0.0628673807393609	1
32775	649	250	-0.330962198491103	-0.573578278911252	1
32776	365	438	0.110998758167101	0.0137769479065919	1
32777	277	854	0.35102456595261	-0.240042486422058	1
32778	403	486	-1.33712983628883	-0.154975242125049	1
32779	27	416	0.651368054005787	-0.32128924028452	1
32780	141	978	0.462222548265329	0.683673460647509	1
32781	459	478	1.62865333050787	0.385097088105419	1
32782	101	274	-0.212891811435933	0.484305203396467	1
32783	419	476	-1.50876998139412	-1.00937975232566	1
32784	427	904	1.24475528607131	0.527869099455408	1
32785	951	720	1.15735826207584	0.296362525058697	1
32786	23	690	0.525446028171292	0.242148632390366	1
32787	523	86	-0.201332702172759	0.723363987734062	1
32788	993	24	0.802330999171755	-0.59941668034214	1
32789	527	912	-0.945611353296318	-0.0216715333428104	1
32790	375	40	-1.78040177628518	-0.813958360776482	1
32791	501	408	0.659440102704048	0.104125970693224	1
32792	907	560	-0.646620731861156	0.24064719986495	1
32793	533	368	0.161620837562638	0.317594910805006	1
32794	517	106	-0.293269998459658	0.935698209174402	1
32795	477	938	1.53412909365673	-0.236701907829826	1
32796	851	118	0.896363364870061	-0.202235681131816	1
32797	677	870	1.32164755776029	1.06041017917329	1
32798	847	32	1.08146312789702	0.463139925038293	1
32799	513	208	0.338518109943777	-0.192369009410392	1
32800	759	516	-0.208829673584447	0.360887940883164	1
32801	559	780	1.88415750157083	0.779404102450347	1
32802	709	36	-2.36306173845408	-0.0769659947948099	1
32803	7	22	-0.363656502670969	-0.617675816270393	1
32804	871	986	0.937363444346278	-0.116760022786955	1
32805	391	504	0.0447730766540582	0.312854905649141	1
32806	9	514	-0.42234923848688	0.897233984401414	1
32807	15	116	-1.80482305312506	-0.740186810476601	1
32808	87	878	1.44035637295915	-0.508352690227512	1
32809	789	248	0.614799537766675	0.902629255673783	1
32810	627	380	-0.6491759095851	0.899949854735104	1
32811	921	66	-0.385903865344112	0.839057719502208	1
32812	137	636	1.04263008894581	0.632625277995498	1
32813	149	406	-0.00702725811011107	-0.922857950940208	1
32814	553	310	0.556101055669578	0.55011746081296	1
32815	595	644	-0.641575994157341	-0.917237397973767	1
32816	685	980	0.605519121211203	0.839472415387088	1
32817	399	82	1.49183645421986	-0.0131656431606626	1
32818	859	696	0.820393294920771	0.212417430527027	1
32819	605	448	-2.481656658798	-0.250269481599435	1
32820	445	498	-1.56696053763218	-0.766740570869488	1
32821	815	414	-0.34999894726733	-0.0861504355895539	1
32822	173	610	-0.479191256196606	0.313398145895249	1
32823	941	154	-0.686808151170067	-1.01954303526315	1
32824	649	706	0.147152290863687	-0.18361501319063	1
32825	365	346	1.08939694825297	0.441296843611027	1
32826	277	216	-1.96223083893962	-0.726351954375444	1
32827	403	10	-1.29343941039057	-0.890139522640067	1
32828	27	840	1.84417816719539	0.387233532179992	1
32829	141	834	-0.926299048606042	0.0538077109064878	1
32830	459	254	-1.5371237202311	0.124521375448585	1
32831	101	502	0.681244707929429	-0.806436448134043	1
32832	419	488	0.300243085681264	-0.209246398498401	1
32833	427	864	-0.592918459581336	-0.266655493132448	1
32834	951	586	0.423354994556025	-0.971889910858265	1
32835	23	660	0.423535728453181	0.556060254042584	1
32836	523	704	-0.533492088608999	0.215382702153828	1
32837	993	458	-1.64606731791371	-0.865152509515619	1
32838	527	816	-0.378807219643403	0.333193912337889	1
32839	375	490	-0.955851351843747	-1.15307775107648	1
32840	501	328	-0.793988506554063	-0.508790503518966	1
32841	907	392	0.334452257558387	-0.00178017812998699	1
32842	533	540	0.24949217567194	0.436143499784963	1
32843	517	852	-1.18896795478094	-0.235191532493497	1
32844	477	830	0.0372881376027812	0.0330209091674352	1
32845	851	110	2.14736711069492	1.20315969645057	1
32846	677	84	0.926098052037756	0.734512371006201	1
32847	847	512	-0.334471473831873	0.222089974633272	1
32848	513	916	-1.93668216953683	-0.863176807111494	1
32849	759	674	1.68795835225852	-0.214153414395053	1
32850	479	318	-1.11143150036401	0.0287027780113554	1
32851	709	520	-0.398229653585093	0.919755704090445	1
32852	7	184	0.185644110698929	-0.015090995710887	1
32853	871	824	-0.258414129730834	-0.545785448787993	1
32854	391	774	1.56861506858501	0.115086776730765	1
32855	9	388	0.438337932330104	0.526142222739909	1
32856	15	760	-0.234179813418973	-0.135165728795915	1
32857	87	170	-0.75571006101313	-0.699920914748187	1
32858	789	694	-1.1844504533357	-0.775309069249317	1
32859	627	424	-0.489446274053512	0.362469948215084	1
32860	921	518	0.602848299193918	-0.063722197202693	1
32861	137	956	0.163026115404685	0.003763856143714	1
32862	149	810	-1.00424368934165	-0.556701299713118	1
32863	553	302	-1.10810110093354	-0.349997338432065	1
32864	595	240	-0.690314458176908	0.150300057290446	1
32865	685	120	-0.365328331815296	0.125422100176947	1
32866	399	76	0.626224816077668	0.204235496243431	1
32867	859	474	1.01489570104128	0.199208004794128	1
32868	605	584	-1.89680758064609	-1.26195295708509	1
32869	445	650	0.485581697150207	-0.360596813506714	1
32870	815	638	-0.412411777262596	-0.603576528087576	1
32871	173	562	0.515259529931507	-0.240777781370376	1
32872	941	622	-1.8037457845823	-0.237599804976089	1
32873	649	174	0.670540582355374	-0.144967260787782	1
32874	365	668	-0.24047127594545	-0.0809981711971776	1
32875	277	442	-0.529117273726614	0.211749283630215	1
32876	403	832	-2.15948349227549	-0.447451997317906	1
32877	27	266	-0.919517336665232	-0.0266262555207442	1
32878	141	598	-0.454020005678416	-0.20150152483894	1
32879	459	350	0.405559726090279	0.280786235849127	1
32880	101	768	0.250662260180161	0.358943921442385	1
32881	419	612	0.628159507198412	0.110959180916472	1
32882	427	684	-0.345049692509923	0.210282633011103	1
32883	951	726	0.215124634362411	-0.20656130531258	1
32884	23	594	0.343340095381553	0.722466050467674	1
32885	523	982	-1.16988883293276	-0.151580989181478	1
32886	993	500	1.19959851964403	0.457957695034049	1
32887	527	112	-0.764101929340344	-0.239661793112619	1
32888	375	212	-1.81821694525274	-1.32487495465166	1
32889	501	280	-0.609331058562766	-0.106744133585018	1
32890	907	264	-1.91018312199341	-0.668422170842853	1
32891	533	100	1.8163710675083	0.824333712781657	1
32892	517	226	-0.20042906676649	0.499012475339502	1
32893	477	104	-0.143196368997324	0.0495650368043181	1
32894	851	784	-1.14212869902525	0.219719285806575	1
32895	677	798	0.749455272058217	0.297169259632804	1
32896	847	138	1.22079388618041	0.344932879210223	1
32897	513	252	-0.870490568099501	-1.24164087091163	1
32898	759	88	-0.616768301691708	0.352535072254735	1
32899	479	554	-0.421207745947564	-0.0913408946030954	1
32900	559	190	-0.801377753386764	0.70509057283599	1
32901	7	602	1.08230225377008	0.666122884805523	1
32902	871	580	-0.994421788491895	-0.41392710406136	1
32903	391	426	-0.66059753121528	-0.377502862229466	1
32904	9	930	-0.486311430500323	0.343735180422819	1
32905	15	918	-0.170924393816472	0.0500443298197421	1
32906	87	452	0.253173855404555	-0.317937347885422	1
32907	789	496	-1.56837206825624	0.245401829502321	1
32908	627	320	0.0571829195921509	0.615647832351908	1
32909	921	984	1.03837726167615	0.41933263770305	1
32910	137	776	1.5193219514087	-0.0855641520687725	1
32911	149	200	0.431809550784684	0.689702322397716	1
32912	553	366	0.925736427111421	0.418633734596283	1
32913	595	576	-1.53035231169278	-0.561310151989721	1
32914	685	454	-0.996832714700071	-0.570346756755009	1
32915	399	130	0.276717324537356	0.0111657652660965	1
32916	859	510	1.00887401489022	0.618045967458836	1
32917	605	730	1.72707357776906	0.229285445657039	1
32918	445	436	-0.801442523637687	-1.2452894881849	1
32919	815	750	1.26748680389791	-0.47098275057023	1
32920	173	340	-0.418761163636235	0.582306290838202	1
32921	941	676	-1.92997243271197	-0.887392140692931	1
32922	649	662	-0.265643445112984	-0.251727533111293	1
32923	365	334	-0.791652486595183	-0.694305489506032	1
32924	277	702	-0.0574648010564032	0.325255490152743	1
32925	403	828	1.07485822915321	0.418786478709665	1
32926	27	942	1.14988124827817	0.0643379034900231	1
32927	141	462	-0.717327255187223	0.0482277343097643	1
32928	459	890	0.357348143649443	0.4953085060636	1
32929	101	140	-0.21137385527237	-0.0875160218892311	1
32930	419	692	-0.0862475492326584	0.0135633235842942	1
32931	427	666	-0.950895812040583	-1.04396007042306	1
32932	951	242	-0.959265656188244	-0.309572103945407	1
32933	23	532	0.276671767424302	0.0811654664744519	1
32934	523	790	0.527439188149215	0.441882561602457	1
32935	993	988	0.06872386887902	0.606648843978707	1
32936	527	178	0.68921174258659	0.141626461196942	1
32937	375	192	0.715636171888808	-0.275443266205751	1
32938	501	428	-0.174577852842168	-0.347149578789286	1
32939	907	404	0.369731062056581	0.578546483530462	1
32940	533	268	-0.0345950765043151	0.105090203686796	1
32941	517	308	0.452907115284941	1.02743854239145	1
32942	477	64	-0.383747360747209	0.0284579855828136	1
32943	851	808	2.57760372357823	0.887558414567431	1
32944	677	556	0.490528509905776	0.671304417227288	1
32945	847	188	0.500900420204748	-0.627968139940729	1
32946	513	914	-2.41793061375221	-0.553421641780073	1
32947	759	412	-0.817450161814321	-0.222135958203632	1
32948	479	924	1.2442110502731	0.533154360406196	1
32949	559	748	-0.471931678485614	0.246769851649508	1
32950	709	234	0.21390331151838	-0.00994624686762156	1
32951	871	450	-1.15788806063865	-0.541061171994992	1
32952	391	578	-0.436371292229082	-0.110387587830154	1
32953	9	906	0.169221736448834	-0.561060773353815	1
32954	15	812	-1.0359830396465	-0.708629349449206	1
32955	87	228	-0.500699375889461	-0.497004652989906	1
32956	789	592	1.27662627117085	0.284096205997684	1
32957	627	682	-0.429093704315402	0.254122794514585	1
32958	921	772	0.429333090854141	0.123843520245663	1
32959	137	574	0.3655780205295	-0.0975030549115663	1
32960	149	466	0.197894105405657	0.0351639019318376	1
32961	553	344	1.84675634148461	0.863507058893586	1
32962	595	952	0.826268598948177	-0.613544124260536	1
32963	685	656	1.20287244247815	0.0012323659423016	1
32964	399	964	-1.64356602034596	-0.606755350862849	1
32965	859	950	0.0518661006467906	-0.627291506645147	1
32966	605	990	-2.44884205267717	-0.611924902479422	1
32967	445	148	-0.558443035260257	-0.873672166890661	1
32968	815	764	-1.27446729048527	-0.296830994620462	1
32969	173	272	-0.973428241321076	0.0408281888063243	1
32970	941	908	-0.916579164323583	-0.690477781210971	1
32971	649	12	0.556196669598456	0.198399254990499	1
32972	365	796	-0.527324301695329	-0.918561402160125	1
32973	277	38	0.622460565779277	0.204368903568335	1
32974	403	894	-0.435975922703653	-0.412305743250747	1
32975	27	60	0.372343814422385	0.519629997935604	1
32976	141	172	-1.69230995090041	-0.144486038878043	1
32977	459	970	1.5492812539627	0.244533664935016	1
32978	101	142	0.519840576642867	0.369802929054031	1
32979	419	664	0.109139696143904	-0.110979052967885	1
32980	427	402	-1.94726323161564	-0.958387084538058	1
32981	951	206	0.192852053381663	0.673017373256831	1
32982	23	844	0.48321698654983	0.649959184690366	1
32983	523	996	1.69008580187699	0.588993212419702	1
32984	993	698	0.17806036741065	0.15139956514344	1
32985	527	724	0.557909053513413	0.0288122842147163	1
32986	375	260	0.330706732292866	-0.374804650860152	1
32987	501	800	0.512408413546531	0.115679923442292	1
32988	907	552	1.0428881971171	0.149902269901153	1
32989	533	238	0.185152617664091	-0.180322418906746	1
32990	517	162	1.04223089704548	0.120889478091237	1
32991	477	440	1.53727506454316	1.15823991937501	1
32992	851	734	-0.0713948979199423	0.365184801725277	1
32993	677	566	-0.40460939886273	0.112000572401096	1
32994	847	884	0.450649576457307	-0.550269434166706	1
32995	513	794	0.786362657691076	-0.53211324947576	1
32996	759	944	0.954006257021772	-0.858714752719602	1
32997	479	128	1.89253664806576	1.04981857802196	1
32998	559	570	-0.130759127631425	-0.495729838431302	1
32999	709	648	-0.763690116647087	-0.354176783582217	1
33000	7	954	0.540416360054411	0.885780410584106	1
33001	391	236	-0.565660957559597	0.484130161257309	1
33002	9	624	2.0958045222559	1.00164314211653	1
33003	15	588	-0.41825105220366	-0.00935220422838262	1
33004	87	604	1.9358399366886	-0.348798711052187	1
33005	789	276	-1.31460622682731	-0.0149585841281616	1
33006	627	20	0.667817287983377	-0.454584584647086	1
33007	921	846	-0.369428472308682	0.0548700315769618	1
33008	137	298	0.545313552190553	0.0309700785311726	1
33009	149	134	-1.97299704389701	-0.0337485583741539	1
33010	553	34	0.843149959975784	0.0503983135575767	1
33011	595	152	1.09027177235555	-0.228517009992755	1
33012	685	634	-1.29777443003878	-0.266331024182678	1
33013	399	232	-0.284467620445374	-0.370515398523446	1
33014	859	434	-0.68580506686093	-0.671523189763604	1
33015	605	886	-1.16480046747262	-0.388178817767324	1
33016	445	44	0.549938109190139	-0.129036681113865	1
33017	815	550	0.0674421236393203	0.221813957494594	1
33018	173	892	0.45957734951625	0.94351568365998	1
33019	941	738	0.323949828198902	0.241363681270383	1
33020	649	582	-0.404362023104669	-0.143805992253678	1
33021	365	98	0.351172342222067	-0.911445550953334	1
33022	277	258	0.530509693346317	0.229273922999884	1
33023	403	124	0.54606156687868	-0.0382129474315305	1
33024	27	54	2.02292234231991	0.421642523916499	1
33025	141	398	0.890521821440156	0.466890906422314	1
33026	459	714	1.22769764837106	0.232356645357919	1
33027	101	522	-0.320085681388195	0.0211963252384474	1
33028	419	722	0.785889661085075	-0.121058151231474	1
33029	427	640	-0.704120957744189	0.126531948464913	1
33030	951	626	-0.976497536483443	-0.422774753827539	1
33031	23	932	0.127445893745067	0.761737657853375	1
33032	523	896	-1.32317985030316	-0.406565260161251	1
